TIME,GEO,NRG_BAL,SIEC,UNIT,Value,Flag and Footnotes
2020,Romania,Imports,Electricity,Gigawatt-hour,8251.6,p
2020,Romania,Exports,Electricity,Gigawatt-hour,5459.3,p
2020,Slovenia,Imports,Electricity,Gigawatt-hour,7119.95,p
2020,Slovenia,Exports,Electricity,Gigawatt-hour,9123.06,p
2020,Slovakia,Imports,Electricity,Gigawatt-hour,13288,p
2020,Slovakia,Exports,Electricity,Gigawatt-hour,12970,p
2020,Finland,Imports,Electricity,Gigawatt-hour,21615,p
2020,Finland,Exports,Electricity,Gigawatt-hour,6666,p
2020,Sweden,Imports,Electricity,Gigawatt-hour,11827,p
2020,Sweden,Exports,Electricity,Gigawatt-hour,36824,p
2020,Iceland,Imports,Electricity,Gigawatt-hour,:,
2020,Iceland,Exports,Electricity,Gigawatt-hour,:,
2020,Liechtenstein,Imports,Electricity,Gigawatt-hour,:,
2020,Liechtenstein,Exports,Electricity,Gigawatt-hour,:,
2020,Norway,Imports,Electricity,Gigawatt-hour,4496.15,p
2020,Norway,Exports,Electricity,Gigawatt-hour,24968.29,p
2020,United Kingdom,Imports,Electricity,Gigawatt-hour,:,
2020,United Kingdom,Exports,Electricity,Gigawatt-hour,:,
2020,Montenegro,Imports,Electricity,Gigawatt-hour,:,
2020,Montenegro,Exports,Electricity,Gigawatt-hour,:,
2020,North Macedonia,Imports,Electricity,Gigawatt-hour,2965.2,p
2020,North Macedonia,Exports,Electricity,Gigawatt-hour,638.6,p
2020,Albania,Imports,Electricity,Gigawatt-hour,3238.63,p
2020,Albania,Exports,Electricity,Gigawatt-hour,963.03,p
2020,Serbia,Imports,Electricity,Gigawatt-hour,5002,e
2020,Serbia,Exports,Electricity,Gigawatt-hour,5943.43,e
2020,Turkey,Imports,Electricity,Gigawatt-hour,1888.29,p
2020,Turkey,Exports,Electricity,Gigawatt-hour,2483.99,p
2020,Bosnia and Herzegovina,Imports,Electricity,Gigawatt-hour,3266,p
2020,Bosnia and Herzegovina,Exports,Electricity,Gigawatt-hour,7316,p
2020,Kosovo (under United Nations Security Council Resolution 1244/99),Imports,Electricity,Gigawatt-hour,2571.54,p
2020,Kosovo (under United Nations Security Council Resolution 1244/99),Exports,Electricity,Gigawatt-hour,2715.4,p
2020,Moldova,Imports,Electricity,Gigawatt-hour,3418.4,p
2020,Moldova,Exports,Electricity,Gigawatt-hour,0,p
2020,Ukraine,Imports,Electricity,Gigawatt-hour,:,
2020,Ukraine,Exports,Electricity,Gigawatt-hour,:,
2020,Georgia,Imports,Electricity,Gigawatt-hour,1711.9,p
2020,Georgia,Exports,Electricity,Gigawatt-hour,255.6,p
