TIME,GEO,NRG_BAL,SIEC,UNIT,Value,Flag and Footnotes
2019,Portugal,Net electricity production,Electricity,Gigawatt-hour,52185.2,
2019,Romania,Gross electricity production,Electricity,Gigawatt-hour,59622.81,
2019,Romania,Net electricity production,Electricity,Gigawatt-hour,55177.21,
2019,Slovenia,Gross electricity production,Electricity,Gigawatt-hour,16099.56,
2019,Slovenia,Net electricity production,Electricity,Gigawatt-hour,15224.35,
2019,Slovakia,Gross electricity production,Electricity,Gigawatt-hour,28434,
2019,Slovakia,Net electricity production,Electricity,Gigawatt-hour,26366,
2019,Finland,Gross electricity production,Electricity,Gigawatt-hour,68642,
2019,Finland,Net electricity production,Electricity,Gigawatt-hour,66045,
2019,Sweden,Gross electricity production,Electricity,Gigawatt-hour,168439,
2019,Sweden,Net electricity production,Electricity,Gigawatt-hour,165645,
2019,Iceland,Gross electricity production,Electricity,Gigawatt-hour,19488.84,
2019,Iceland,Net electricity production,Electricity,Gigawatt-hour,19119.79,
2019,Liechtenstein,Gross electricity production,Electricity,Gigawatt-hour,102,
2019,Liechtenstein,Net electricity production,Electricity,Gigawatt-hour,102,
2019,Norway,Gross electricity production,Electricity,Gigawatt-hour,135292,
2019,Norway,Net electricity production,Electricity,Gigawatt-hour,134665.8,
2019,United Kingdom,Gross electricity production,Electricity,Gigawatt-hour,322843.92,
2019,United Kingdom,Net electricity production,Electricity,Gigawatt-hour,310338.5,
2019,Montenegro,Gross electricity production,Electricity,Gigawatt-hour,3433.3,
2019,Montenegro,Net electricity production,Electricity,Gigawatt-hour,3304.6,
2019,North Macedonia,Gross electricity production,Electricity,Gigawatt-hour,5869.77,
2019,North Macedonia,Net electricity production,Electricity,Gigawatt-hour,5500.81,
2019,Albania,Gross electricity production,Electricity,Gigawatt-hour,5206.04,
2019,Albania,Net electricity production,Electricity,Gigawatt-hour,5178.51,
2019,Serbia,Gross electricity production,Electricity,Gigawatt-hour,37600.03,
2019,Serbia,Net electricity production,Electricity,Gigawatt-hour,34564.95,
2019,Turkey,Gross electricity production,Electricity,Gigawatt-hour,303897.56,
2019,Turkey,Net electricity production,Electricity,Gigawatt-hour,289135.76,
2019,Bosnia and Herzegovina,Gross electricity production,Electricity,Gigawatt-hour,17493,
2019,Bosnia and Herzegovina,Net electricity production,Electricity,Gigawatt-hour,16394,
2019,Kosovo (under United Nations Security Council Resolution 1244/99),Gross electricity production,Electricity,Gigawatt-hour,6348.2,
2019,Kosovo (under United Nations Security Council Resolution 1244/99),Net electricity production,Electricity,Gigawatt-hour,5850.79,
2019,Moldova,Gross electricity production,Electricity,Gigawatt-hour,941,
2019,Moldova,Net electricity production,Electricity,Gigawatt-hour,784,
2019,Ukraine,Gross electricity production,Electricity,Gigawatt-hour,154141,
2019,Ukraine,Net electricity production,Electricity,Gigawatt-hour,142533.3,
2019,Georgia,Gross electricity production,Electricity,Gigawatt-hour,11856.8,
2019,Georgia,Net electricity production,Electricity,Gigawatt-hour,11620.3,
2020,European Union - 27 countries (from 2020),Gross electricity production,Electricity,Gigawatt-hour,2791316.65,p
2020,European Union - 27 countries (from 2020),Net electricity production,Electricity,Gigawatt-hour,2664096.34,p
2020,European Union - 28 countries (2013-2020),Gross electricity production,Electricity,Gigawatt-hour,:,
2020,European Union - 28 countries (2013-2020),Net electricity production,Electricity,Gigawatt-hour,:,
2020,Euro area - 19 countries  (from 2015),Gross electricity production,Electricity,Gigawatt-hour,2215414.79,p
2020,Euro area - 19 countries  (from 2015),Net electricity production,Electricity,Gigawatt-hour,2123769.36,p
2020,Belgium,Gross electricity production,Electricity,Gigawatt-hour,88912.9,e
2020,Belgium,Net electricity production,Electricity,Gigawatt-hour,85390.6,e
2020,Bulgaria,Gross electricity production,Electricity,Gigawatt-hour,40753.32,p
2020,Bulgaria,Net electricity production,Electricity,Gigawatt-hour,37224.55,p
2020,Czech Republic,Gross electricity production,Electricity,Gigawatt-hour,81443.38,p
2020,Czech Republic,Net electricity production,Electricity,Gigawatt-hour,74961.8,p
2020,Denmark,Gross electricity production,Electricity,Gigawatt-hour,28750.51,p
2020,Denmark,Net electricity production,Electricity,Gigawatt-hour,27939.23,p
2020,Germany,Gross electricity production,Electricity,Gigawatt-hour,581995,p
2020,Germany,Net electricity production,Electricity,Gigawatt-hour,553215,p
2020,Estonia,Gross electricity production,Electricity,Gigawatt-hour,5632,p
2020,Estonia,Net electricity production,Electricity,Gigawatt-hour,5019,p
2020,Ireland,Gross electricity production,Electricity,Gigawatt-hour,32299.61,p
2020,Ireland,Net electricity production,Electricity,Gigawatt-hour,31526.53,p
2020,Greece,Gross electricity production,Electricity,Gigawatt-hour,46327.09,p
2020,Greece,Net electricity production,Electricity,Gigawatt-hour,43409,p
2020,Spain,Gross electricity production,Electricity,Gigawatt-hour,262296,p
2020,Spain,Net electricity production,Electricity,Gigawatt-hour,253799,p
2020,France,Gross electricity production,Electricity,Gigawatt-hour,532435.15,p
2020,France,Net electricity production,Electricity,Gigawatt-hour,509954.55,p
2020,Croatia,Gross electricity production,Electricity,Gigawatt-hour,13388.1,p
2020,Croatia,Net electricity production,Electricity,Gigawatt-hour,12880.8,p
2020,Italy,Gross electricity production,Electricity,Gigawatt-hour,281487.01,p
2020,Italy,Net electricity production,Electricity,Gigawatt-hour,272110,p
2020,Cyprus,Gross electricity production,Electricity,Gigawatt-hour,4879.64,p
2020,Cyprus,Net electricity production,Electricity,Gigawatt-hour,4680.75,p
2020,Latvia,Gross electricity production,Electricity,Gigawatt-hour,5724.84,p
2020,Latvia,Net electricity production,Electricity,Gigawatt-hour,5441.81,p
2020,Lithuania,Gross electricity production,Electricity,Gigawatt-hour,5517.4,
2020,Lithuania,Net electricity production,Electricity,Gigawatt-hour,5261.2,p
2020,Luxembourg,Gross electricity production,Electricity,Gigawatt-hour,2230.04,p
2020,Luxembourg,Net electricity production,Electricity,Gigawatt-hour,2207.36,p
2020,Hungary,Gross electricity production,Electricity,Gigawatt-hour,34924,p
2020,Hungary,Net electricity production,Electricity,Gigawatt-hour,32915,p
2020,Malta,Gross electricity production,Electricity,Gigawatt-hour,2139.34,p
2020,Malta,Net electricity production,Electricity,Gigawatt-hour,2077.09,p
2020,Netherlands,Gross electricity production,Electricity,Gigawatt-hour,122478.86,p
2020,Netherlands,Net electricity production,Electricity,Gigawatt-hour,119047.79,p
2020,Austria,Gross electricity production,Electricity,Gigawatt-hour,72556.31,p
2020,Austria,Net electricity production,Electricity,Gigawatt-hour,68202.93,p
2020,Poland,Gross electricity production,Electricity,Gigawatt-hour,157934.14,p
2020,Poland,Net electricity production,Electricity,Gigawatt-hour,144167.6,p
2020,Portugal,Gross electricity production,Electricity,Gigawatt-hour,53776.06,p
2020,Portugal,Net electricity production,Electricity,Gigawatt-hour,52981.31,p
2020,Romania,Gross electricity production,Electricity,Gigawatt-hour,56090.4,p
2020,Romania,Net electricity production,Electricity,Gigawatt-hour,50693,p
2020,Slovenia,Gross electricity production,Electricity,Gigawatt-hour,17191.54,p
2020,Slovenia,Net electricity production,Electricity,Gigawatt-hour,16290.42,p
2020,Slovakia,Gross electricity production,Electricity,Gigawatt-hour,28590,e
2020,Slovakia,Net electricity production,Electricity,Gigawatt-hour,26511,e
2020,Finland,Gross electricity production,Electricity,Gigawatt-hour,68946,p
2020,Finland,Net electricity production,Electricity,Gigawatt-hour,66644,p
2020,Sweden,Gross electricity production,Electricity,Gigawatt-hour,162618,p
2020,Sweden,Net electricity production,Electricity,Gigawatt-hour,159545,p
2020,Iceland,Gross electricity production,Electricity,Gigawatt-hour,:,
2020,Iceland,Net electricity production,Electricity,Gigawatt-hour,:,
2020,Liechtenstein,Gross electricity production,Electricity,Gigawatt-hour,:,
2020,Liechtenstein,Net electricity production,Electricity,Gigawatt-hour,:,
2020,Norway,Gross electricity production,Electricity,Gigawatt-hour,154255.09,p
2020,Norway,Net electricity production,Electricity,Gigawatt-hour,153646.92,p
2020,United Kingdom,Gross electricity production,Electricity,Gigawatt-hour,:,
2020,United Kingdom,Net electricity production,Electricity,Gigawatt-hour,:,
2020,Montenegro,Gross electricity production,Electricity,Gigawatt-hour,:,
2020,Montenegro,Net electricity production,Electricity,Gigawatt-hour,:,
2020,North Macedonia,Gross electricity production,Electricity,Gigawatt-hour,5346.47,p
2020,North Macedonia,Net electricity production,Electricity,Gigawatt-hour,5032.76,p
2020,Albania,Gross electricity production,Electricity,Gigawatt-hour,5313.17,p
2020,Albania,Net electricity production,Electricity,Gigawatt-hour,5282.17,p
2020,Serbia,Gross electricity production,Electricity,Gigawatt-hour,38098.04,e
2020,Serbia,Net electricity production,Electricity,Gigawatt-hour,34629.74,e
2020,Turkey,Gross electricity production,Electricity,Gigawatt-hour,305431.39,p
2020,Turkey,Net electricity production,Electricity,Gigawatt-hour,290595.08,p
2020,Bosnia and Herzegovina,Gross electricity production,Electricity,Gigawatt-hour,16319,p
2020,Bosnia and Herzegovina,Net electricity production,Electricity,Gigawatt-hour,15195,p
2020,Kosovo (under United Nations Security Council Resolution 1244/99),Gross electricity production,Electricity,Gigawatt-hour,8313,p
2020,Kosovo (under United Nations Security Council Resolution 1244/99),Net electricity production,Electricity,Gigawatt-hour,7810.62,p
2020,Moldova,Gross electricity production,Electricity,Gigawatt-hour,981,p
2020,Moldova,Net electricity production,Electricity,Gigawatt-hour,840.9,p
2020,Ukraine,Gross electricity production,Electricity,Gigawatt-hour,:,
2020,Ukraine,Net electricity production,Electricity,Gigawatt-hour,:,
2020,Georgia,Gross electricity production,Electricity,Gigawatt-hour,11159.8,p
2020,Georgia,Net electricity production,Electricity,Gigawatt-hour,10943.8,p
